lat,lon,st_marker_id
41.148837,-8.585613,A5467
41.158053,-8.602695,A5468
41.237127,-8.67015,A5469
41.159349,-8.628732,A5470
41.2371,-8.670168,A5471
41.137614,-8.61615,A5472
41.156433,-8.629632,A5473
41.236902,-8.670087,A5474
41.155533,-8.627904,A5475
41.161536,-8.667252,A5476
41.163678,-8.664426,A5477
41.237478,-8.670186,A5478
41.155821,-8.671338,A5479
41.204943,-8.687412,A5480
41.238261,-8.670438,A5481
41.181633,-8.600508,A5482
41.147667,-8.620101,A5483
41.188572,-8.568459,A5484
41.132061,-8.629155,A5485
41.145363,-8.556471,A5486
41.237541,-8.670321,A5487
41.234841,-8.638956,A5488
41.237037,-8.670159,A5489
41.252553,-8.65224,A5490
41.147424,-8.621307,A5491
41.147451,-8.61606,A5492
41.23746,-8.670276,A5493
41.135985,-8.608311,A5494
41.132691,-8.600886,A5495
41.200344,-8.660493,A5496
41.162544,-8.609607,A5497
41.127894,-8.61597,A5498
41.156838,-8.620785,A5499
41.180364,-8.657136,A5500
41.161563,-8.62803,A5501
41.120118,-8.605458,A5502
41.19741,-8.696529,A5503
41.185701,-8.574165,A5504
41.163057,-8.608959,A5505
41.164155,-8.637606,A5506
41.182866,-8.60049,A5507
41.160357,-8.609724,A5508
41.17959,-8.601939,A5509
41.118984,-8.621289,A5510
41.148801,-8.586261,A5511
41.147847,-8.622954,A5512
41.160744,-8.606142,A5513
41.14674,-8.611542,A5514
41.148882,-8.586441,A5515
41.168592,-8.636562,A5516
41.171715,-8.546976,A5517
41.077989,-8.613522,A5518
41.159214,-8.628687,A5519
41.166045,-8.592471,A5520
41.155731,-8.637633,A5521
41.153319,-8.670672,A5522
41.147595,-8.622144,A5523
41.168025,-8.629749,A5524
41.164722,-8.662122,A5525
41.170797,-8.609787,A5526
41.166594,-8.612982,A5527
41.172201,-8.646147,A5528
41.177646,-8.598429,A5529
41.165991,-8.592363,A5530
41.182677,-8.604378,A5531
41.172957,-8.68473,A5532
41.155191,-8.604981,A5533
41.147784,-8.62011,A5534
41.165919,-8.570664,A5535
41.164488,-8.590356,A5536
41.208444,-8.688528,A5537
41.154534,-8.631,A5538
41.148,-8.622783,A5539
41.167053,-8.649576,A5540
41.173182,-8.684667,A5541
41.180283,-8.68743,A5542
41.14719,-8.622387,A5543
41.147235,-8.617824,A5544
41.173506,-8.684694,A5545
41.174568,-8.617842,A5546
41.179581,-8.602731,A5547
41.14179,-8.616537,A5548
41.153436,-8.598699,A5549
41.155812,-8.629632,A5550
41.158845,-8.569836,A5551
41.145525,-8.610696,A5552
41.155875,-8.620776,A5553
41.213691,-8.561997,A5554
41.143302,-8.618094,A5555
41.237001,-8.670231,A5556
41.176647,-8.668926,A5557
41.147892,-8.607753,A5558
41.16888,-8.590365,A5559
41.237127,-8.670204,A5560
41.161635,-8.611272,A5561
41.17509,-8.649765,A5562
41.148846,-8.585604,A5563
41.18175,-8.601273,A5564
41.137803,-8.634609,A5565
41.237541,-8.670285,A5566
41.148828,-8.585703,A5567
41.171301,-8.648487,A5568
41.183154,-8.601435,A5569
41.162283,-8.607537,A5570
41.148873,-8.58564,A5571
41.14593,-8.597457,A5572
41.154012,-8.673984,A5573
41.146875,-8.620101,A5574
41.162778,-8.611452,A5575
41.152788,-8.637696,A5576
41.154966,-8.617563,A5577
41.146371,-8.593137,A5578
41.147145,-8.615223,A5579
41.145561,-8.603001,A5580
41.15736,-8.62533,A5581
41.145921,-8.620713,A5582
41.149764,-8.619696,A5583
41.196735,-8.684478,A5584
41.160024,-8.624304,A5585
41.155947,-8.677296,A5586
41.175639,-8.668071,A5587
41.160357,-8.609841,A5588
41.157216,-8.624988,A5589
41.157405,-8.625312,A5590
41.21136,-8.689518,A5591
41.157171,-8.666586,A5592
41.148882,-8.585604,A5593
41.182587,-8.599716,A5594
41.16483,-8.622999,A5595
41.155758,-8.66367,A5596
41.236659,-8.669961,A5597
41.236677,-8.669907,A5598
41.190408,-8.660259,A5599
41.176296,-8.668809,A5600
41.160879,-8.684649,A5601
41.179635,-8.602074,A5602
41.186556,-8.557992,A5603
41.148972,-8.585793,A5604
41.147154,-8.617599,A5605
41.157774,-8.668962,A5606
41.147037,-8.617797,A5607
41.145525,-8.602902,A5608
41.195151,-8.643987,A5609
41.147694,-8.622144,A5610
41.148864,-8.584173,A5611
41.163669,-8.611065,A5612
41.147325,-8.620587,A5613
41.141151,-8.634969,A5614
41.180751,-8.663481,A5615
41.148621,-8.598717,A5616
41.163417,-8.669241,A5617
41.13045,-8.606502,A5618
41.175639,-8.668089,A5619
41.149764,-8.619633,A5620
41.144481,-8.606115,A5621
41.178654,-8.61948,A5622
41.146884,-8.590572,A5623
41.158278,-8.59518,A5624
41.148,-8.623638,A5625
41.238495,-8.67051,A5626
41.185503,-8.680059,A5627
41.17788,-8.66313,A5628
41.177934,-8.664021,A5629
41.145615,-8.610795,A5630
41.149305,-8.621784,A5631
41.149827,-8.617743,A5632
41.182605,-8.604045,A5633
41.152707,-8.636787,A5634
41.181525,-8.663373,A5635
41.155416,-8.660412,A5636
41.144193,-8.605224,A5637
41.188671,-8.568171,A5638
41.160924,-8.5968,A5639
41.184765,-8.684649,A5640
41.152113,-8.609994,A5641
41.164857,-8.600148,A5642
41.16681,-8.652609,A5643
41.208741,-8.567154,A5644
41.179068,-8.600976,A5645
41.173461,-8.684964,A5646
41.145408,-8.610705,A5647
41.150772,-8.622999,A5648
41.163966,-8.632827,A5649
41.147172,-8.62038,A5650
41.182758,-8.603973,A5651
41.137047,-8.581095,A5652
41.162004,-8.647983,A5653
41.185647,-8.645895,A5654
41.134815,-8.538651,A5655
41.147739,-8.633961,A5656
41.178753,-8.623854,A5657
41.02956,-8.553546,A5658
41.157144,-8.666676,A5659
41.187402,-8.499132,A5660
41.147685,-8.622207,A5661
41.189724,-8.632818,A5662
41.179941,-8.681724,A5663
41.148522,-8.662635,A5664
41.169375,-8.589789,A5665
41.146299,-8.617626,A5666
41.146074,-8.610795,A5667
41.158395,-8.576226,A5668
41.176791,-8.689131,A5669
41.1651,-8.623269,A5670
41.147568,-8.620146,A5671
41.170014,-8.546967,A5672
41.150988,-8.632908,A5673
41.150826,-8.620704,A5674
41.161338,-8.609337,A5675
41.236164,-8.669817,A5676
41.179851,-8.681661,A5677
41.173299,-8.687754,A5678
41.147154,-8.622414,A5679
41.237613,-8.670267,A5680
41.161185,-8.604792,A5681
41.147649,-8.622153,A5682
41.156262,-8.670258,A5683
41.148036,-8.606439,A5684
41.157342,-8.625276,A5685
41.150727,-8.586126,A5686
41.147901,-8.619102,A5687
41.218038,-8.614089,A5688
41.15727,-8.625735,A5689
41.152455,-8.607321,A5690
41.152266,-8.618769,A5691
41.147163,-8.617788,A5692
41.140809,-8.613117,A5693
41.148783,-8.625888,A5694
41.179644,-8.602029,A5695
41.142312,-8.639307,A5696
41.142348,-8.639451,A5697
41.147649,-8.62011,A5698
41.158368,-8.630253,A5699
41.162679,-8.627409,A5700
41.320206,-8.473365,A5701
41.169402,-8.612784,A5702
41.221089,-8.614332,A5703
41.029056,-8.642547,A5704
41.237595,-8.670132,A5705
41.146173,-8.611443,A5706
41.148774,-8.585658,A5707
41.170005,-8.657235,A5708
41.169672,-8.638848,A5709
41.149899,-8.613918,A5710
41.147208,-8.618058,A5711
41.139702,-8.560872,A5712
41.16087,-8.628975,A5713
41.16969,-8.630766,A5714
41.17131,-8.628444,A5715
41.152671,-8.631351,A5716
41.152563,-8.633304,A5717
41.144373,-8.605881,A5718
41.180589,-8.662797,A5719
41.179581,-8.601894,A5720
41.148828,-8.585658,A5721
41.168358,-8.601417,A5722
41.23656,-8.66997,A5723
41.1669,-8.626914,A5724
41.173785,-8.688861,A5725
41.190939,-8.510967,A5726
41.259285,-8.642268,A5727
41.159484,-8.665938,A5728
41.165352,-8.643402,A5729
41.146083,-8.597655,A5730
41.152572,-8.633475,A5731
41.154219,-8.648523,A5732
41.150655,-8.586117,A5733
41.154822,-8.649027,A5734
41.161194,-8.582049,A5735
41.237478,-8.669871,A5736
41.158557,-8.639658,A5737
41.147028,-8.615151,A5738
41.148774,-8.585631,A5739
41.216931,-8.553672,A5740
41.147226,-8.622504,A5741
41.160897,-8.65548,A5742
41.23962,-8.697141,A5743
41.148819,-8.585649,A5744
41.148747,-8.614089,A5745
41.185881,-8.678304,A5746
41.15799,-8.663355,A5747
41.16285,-8.656776,A5748
41.17779,-8.652834,A5749
41.237712,-8.670312,A5750
41.153886,-8.596026,A5751
41.150421,-8.607465,A5752
41.179545,-8.601588,A5753
41.155794,-8.666334,A5754
41.149908,-8.603406,A5755
41.171508,-8.62857,A5756
41.129577,-8.620119,A5757
41.147595,-8.620299,A5758
41.147136,-8.622288,A5759
41.184189,-8.607177,A5760
41.155776,-8.568909,A5761
41.157351,-8.628129,A5762
41.164155,-8.623197,A5763
41.256828,-8.640027,A5764
41.162733,-8.592597,A5765
41.160348,-8.644347,A5766
41.1525,-8.599851,A5767
41.140962,-8.614683,A5768
41.162274,-8.613513,A5769
41.156982,-8.666559,A5770
41.157378,-8.625906,A5771
41.174946,-8.60382,A5772
41.163327,-8.668413,A5773
41.148063,-8.609238,A5774
41.152491,-8.627553,A5775
41.177646,-8.573598,A5776
41.176719,-8.625249,A5777
41.182803,-8.603892,A5778
41.179176,-8.573715,A5779
41.146677,-8.622846,A5780
41.182848,-8.600427,A5781
41.143185,-8.609175,A5782
41.155515,-8.64837,A5783
41.184387,-8.526771,A5784
41.180265,-8.60508,A5785
41.165928,-8.592561,A5786
41.148675,-8.620551,A5787
41.191452,-8.611587,A5788
41.180454,-8.582202,A5789
41.156514,-8.629569,A5790
41.147226,-8.620371,A5791
41.156289,-8.62074,A5792
41.185692,-8.6526,A5793
41.186187,-8.566857,A5794
41.169483,-8.571474,A5795
41.151474,-8.607222,A5796
41.154984,-8.677539,A5797
41.143041,-8.614746,A5798
41.171166,-8.64486,A5799
41.148855,-8.585793,A5800
41.161014,-8.600301,A5801
41.164587,-8.631918,A5802
41.155155,-8.612406,A5803
38.71548,-9.136584,A5804
41.027121,-8.642601,A5805
41.15115,-8.632062,A5806
41.16528,-8.588826,A5807
41.159142,-8.628804,A5808
41.179599,-8.598708,A5809
41.181363,-8.650746,A5810
41.148207,-8.613261,A5811
41.126742,-8.624862,A5812
41.161572,-8.628048,A5813
41.162526,-8.649756,A5814
41.16429,-8.590545,A5815
41.145957,-8.617509,A5816
41.145129,-8.617374,A5817
41.18139,-8.663346,A5818
41.188428,-8.568639,A5819
41.236425,-8.669943,A5820
41.152671,-8.61813,A5821
41.237388,-8.670339,A5822
41.152887,-8.637489,A5823
41.158485,-8.639613,A5824
41.147559,-8.613315,A5825
41.163489,-8.639838,A5826
41.152464,-8.627571,A5827
41.147451,-8.622342,A5828
41.237199,-8.669898,A5829
41.15277,-8.637102,A5830
41.149827,-8.619606,A5831
41.14755,-8.621748,A5832
41.180391,-8.58177,A5833
41.147226,-8.62245,A5834
41.163201,-8.663337,A5835
41.139495,-8.567514,A5836
41.149872,-8.611011,A5837
41.148855,-8.625789,A5838
41.179383,-8.589222,A5839
41.155092,-8.612712,A5840
41.177763,-8.598384,A5841
41.112846,-8.630532,A5842
41.165109,-8.619093,A5843
41.148891,-8.58564,A5844
41.184549,-8.631666,A5845
41.236821,-8.67015,A5846
41.167125,-8.668008,A5847
41.157126,-8.611101,A5848
41.1489,-8.666757,A5849
41.167368,-8.593605,A5850
41.152635,-8.636643,A5851
41.164596,-8.631603,A5852
41.164506,-8.632287,A5853
41.147217,-8.59851,A5854
41.142312,-8.61759,A5855
41.14323,-8.610273,A5856
41.140287,-8.636139,A5857
41.164695,-8.650368,A5858
41.148882,-8.58564,A5859
41.160708,-8.60427,A5860
41.166972,-8.626635,A5861
41.146704,-8.609571,A5862
41.162085,-8.620857,A5863
41.16123,-8.611704,A5864
41.165343,-8.572023,A5865
41.152995,-8.545311,A5866
41.187006,-8.654634,A5867
41.259006,-8.717652,A5868
41.162166,-8.649864,A5869
41.162724,-8.62767,A5870
41.147784,-8.586477,A5871
41.170968,-8.670492,A5872
41.161338,-8.604,A5873
41.172516,-8.641512,A5874
41.123169,-8.607258,A5875
41.178474,-8.580357,A5876
41.157963,-8.666037,A5877
41.155119,-8.630532,A5878
41.105664,-8.591148,A5879
41.154255,-8.648568,A5880
41.152284,-8.617941,A5881
41.176908,-8.685351,A5882
41.141709,-8.619066,A5883
41.145174,-8.621559,A5884
41.149044,-8.586981,A5885
41.153022,-8.638191,A5886
41.15133,-8.615466,A5887
41.161239,-8.609724,A5888
41.239584,-8.668773,A5889
41.159016,-8.611803,A5890
41.15709,-8.666478,A5891
41.162337,-8.615385,A5892
41.147325,-8.617041,A5893
41.150907,-8.633691,A5894
41.157918,-8.680131,A5895
41.159142,-8.628786,A5896
41.178888,-8.637561,A5897
41.16177,-8.632188,A5898
41.148333,-8.584308,A5899
41.187213,-8.590824,A5900
41.179608,-8.589042,A5901
41.148117,-8.60832,A5902
41.158584,-8.624475,A5903
41.14665,-8.592408,A5904
41.153715,-8.606844,A5905
41.164677,-8.626599,A5906
41.163318,-8.616033,A5907
41.184126,-8.677332,A5908
41.157945,-8.624655,A5909
41.144706,-8.60679,A5910
41.159808,-8.635878,A5911
41.145741,-8.610741,A5912
41.158152,-8.625042,A5913
41.157036,-8.61291,A5914
41.182866,-8.600427,A5915
41.150943,-8.625933,A5916
41.14764,-8.622171,A5917
41.157594,-8.626644,A5918
41.150592,-8.617086,A5919
41.160348,-8.609607,A5920
41.236902,-8.670078,A5921
41.129595,-8.620002,A5922
41.160213,-8.62137,A5923
41.148729,-8.62074,A5924
41.179194,-8.601363,A5925
41.16285,-8.611857,A5926
41.146623,-8.611146,A5927
41.203944,-8.543628,A5928
41.155623,-8.615052,A5929
41.14836,-8.614449,A5930
41.152968,-8.638056,A5931
41.181921,-8.659323,A5932
41.152275,-8.608149,A5933
41.147406,-8.621127,A5934
41.158098,-8.630325,A5935
41.143113,-8.611389,A5936
41.145696,-8.610822,A5937
41.162022,-8.606979,A5938
41.218443,-8.675226,A5939
41.144841,-8.616654,A5940
41.145147,-8.636535,A5941
41.152716,-8.632917,A5942
41.157369,-8.625204,A5943
41.185296,-8.623773,A5944
41.129433,-8.620047,A5945
41.149602,-8.620749,A5946
41.149017,-8.599041,A5947
41.157018,-8.60994,A5948
41.140773,-8.615196,A5949
41.169789,-8.611317,A5950
41.168124,-8.597691,A5951
41.237307,-8.669448,A5952
41.179635,-8.609247,A5953
41.148711,-8.600247,A5954
41.174019,-8.605899,A5955
41.152671,-8.621874,A5956
41.148342,-8.613963,A5957
41.159457,-8.639064,A5958
41.158494,-8.639676,A5959
41.236263,-8.669835,A5960
41.140602,-8.635914,A5961
41.147145,-8.617968,A5962
41.158692,-8.633709,A5963
41.149683,-8.620785,A5964
41.247153,-8.64873,A5965
41.162967,-8.658702,A5966
41.161896,-8.60418,A5967
41.156478,-8.676468,A5968
41.236605,-8.67006,A5969
41.146119,-8.617743,A5970
41.147721,-8.622333,A5971
41.15889,-8.611983,A5972
41.147532,-8.622288,A5973
41.140557,-8.635878,A5974
41.148144,-8.664102,A5975
41.179635,-8.602011,A5976
41.071527,-8.653905,A5977
41.15556,-8.589753,A5978
41.157405,-8.625789,A5979
41.154039,-8.671248,A5980
41.166846,-8.651934,A5981
41.152734,-8.575695,A5982
41.143743,-8.62182,A5983
41.148297,-8.585901,A5984
41.115078,-8.626248,A5985
41.151141,-8.609769,A5986
41.163462,-8.663454,A5987
41.156352,-8.620479,A5988
41.159628,-8.68176,A5989
41.174982,-8.549541,A5990
41.176233,-8.668701,A5991
41.166864,-8.653095,A5992
41.160555,-8.645472,A5993
41.141349,-8.561889,A5994
41.162733,-8.591355,A5995
41.147352,-8.587359,A5996
41.140791,-8.609985,A5997
41.17797,-8.664606,A5998
41.145885,-8.600112,A5999
41.181741,-8.601237,A6000
41.181021,-8.654265,A6001
41.161752,-8.646453,A6002
41.160375,-8.609616,A6003
41.160033,-8.611668,A6004
41.18256,-8.604063,A6005
41.137614,-8.633925,A6006
41.14809,-8.61129,A6007
41.162571,-8.597709,A6008
41.237316,-8.670114,A6009
41.147172,-8.620362,A6010
41.165757,-8.606475,A6011
41.150889,-8.622954,A6012
41.137686,-8.617221,A6013
41.166684,-8.667756,A6014
41.144337,-8.605908,A6015
41.179635,-8.60202,A6016
41.239692,-8.668809,A6017
41.149881,-8.598942,A6018
41.147469,-8.611155,A6019
41.162103,-8.567307,A6020
41.144373,-8.60589,A6021
41.267763,-8.616771,A6022
41.165082,-8.58897,A6023
41.143797,-8.61282,A6024
41.179707,-8.603064,A6025
41.155713,-8.646669,A6026
41.145822,-8.598033,A6027
41.16384,-8.613864,A6028
41.124258,-8.59545,A6029
41.164542,-8.589141,A6030
41.170977,-8.648307,A6031
41.160222,-8.582328,A6032
41.154696,-8.61327,A6033
41.153238,-8.64666,A6034
41.152356,-8.665074,A6035
41.173047,-8.672544,A6036
41.2371,-8.670186,A6037
41.159142,-8.605224,A6038
41.23764,-8.670321,A6039
41.179707,-8.602164,A6040
41.153436,-8.605143,A6041
41.156505,-8.628345,A6042
41.154363,-8.608968,A6043
41.163543,-8.61102,A6044
41.149854,-8.611119,A6045
41.237451,-8.670204,A6046
41.237775,-8.670141,A6047
41.140638,-8.611146,A6048
41.173623,-8.68707,A6049
41.157351,-8.636643,A6050
41.218731,-8.601948,A6051
41.192001,-8.631486,A6052
41.149008,-8.58663,A6053
41.154795,-8.603847,A6054
41.184513,-8.601696,A6055
41.152473,-8.669277,A6056
41.138163,-8.611137,A6057
41.146686,-8.617824,A6058
41.151258,-8.606592,A6059
41.141016,-8.634969,A6060
41.148018,-8.613198,A6061
41.160285,-8.664327,A6062
41.148045,-8.613036,A6063
41.151105,-8.631657,A6064
41.149395,-8.602146,A6065
41.188005,-8.651889,A6066
41.151087,-8.589762,A6067
41.159052,-8.598123,A6068
41.233959,-8.666163,A6069
41.233914,-8.666343,A6070
41.143545,-8.55576,A6071
41.151492,-8.60013,A6072
41.161329,-8.629776,A6073
41.145615,-8.615196,A6074
41.121711,-8.608734,A6075
41.159133,-8.644113,A6076
41.152653,-8.636139,A6077
41.149854,-8.620956,A6078
41.161248,-8.639361,A6079
41.148801,-8.585667,A6080
41.18049,-8.657082,A6081
41.154795,-8.628786,A6082
41.161104,-8.630001,A6083
41.236371,-8.669916,A6084
41.182596,-8.604297,A6085
41.140539,-8.612955,A6086
41.161194,-8.60976,A6087
41.153229,-8.670771,A6088
41.146992,-8.620398,A6089
41.147964,-8.593308,A6090
41.163363,-8.57259,A6091
41.14998,-8.599032,A6092
41.14728,-8.61777,A6093
41.14602,-8.611794,A6094
41.160384,-8.644761,A6095
41.161221,-8.639883,A6096
41.167395,-8.64936,A6097
41.236605,-8.670033,A6098
41.173893,-8.583174,A6099
41.149557,-8.607438,A6100
41.149521,-8.649072,A6101
41.153418,-8.60796,A6102
41.235174,-8.669493,A6103
41.147559,-8.621838,A6104
41.157495,-8.627076,A6105
41.179635,-8.601876,A6106
41.149008,-8.61039,A6107
41.14953,-8.620938,A6108
41.150511,-8.638497,A6109
41.181786,-8.601318,A6110
41.1354,-8.610129,A6111
41.170113,-8.659242,A6112
41.185935,-8.566605,A6113
41.148315,-8.613189,A6114
41.18058,-8.654184,A6115
41.146074,-8.611839,A6116
41.147883,-8.623215,A6117
41.149242,-8.627157,A6118
41.154318,-8.609058,A6119
41.158521,-8.633214,A6120
41.143113,-8.605899,A6121
41.14872,-8.600778,A6122
41.161536,-8.609922,A6123
41.153652,-8.605404,A6124
41.152185,-8.545986,A6125
41.152563,-8.623773,A6126
41.149962,-8.59887,A6127
41.145165,-8.617464,A6128
41.153535,-8.606718,A6129
41.13351,-8.612973,A6130
41.235588,-8.638353,A6131
41.17734,-8.646507,A6132
41.148954,-8.585685,A6133
41.029173,-8.642313,A6134
41.144373,-8.605683,A6135
41.160285,-8.591868,A6136
41.176962,-8.610678,A6137
41.16015,-8.60994,A6138
41.144607,-8.607204,A6139
41.149422,-8.611308,A6140
41.16204,-8.614575,A6141
41.170311,-8.660682,A6142
41.15277,-8.636886,A6143
41.157369,-8.643114,A6144
41.166243,-8.686656,A6145
41.1525,-8.631072,A6146
41.147469,-8.619948,A6147
41.153562,-8.61165,A6148
41.160429,-8.644743,A6149
41.141853,-8.616438,A6150
41.183343,-8.601768,A6151
41.151051,-8.607276,A6152
41.147838,-8.608959,A6153
41.143986,-8.607321,A6154
41.158323,-8.630262,A6155
41.180643,-8.593191,A6156
41.150763,-8.623116,A6157
41.165082,-8.638929,A6158
41.224518,-8.679393,A6159
41.129352,-8.615691,A6160
41.13099,-8.625393,A6161
41.149386,-8.621127,A6162
41.199867,-8.575254,A6163
41.161698,-8.602569,A6164
41.182065,-8.651601,A6165
41.143005,-8.608311,A6166
41.237208,-8.670159,A6167
41.155677,-8.629947,A6168
41.192577,-8.66979,A6169
41.165649,-8.598186,A6170
41.148882,-8.648964,A6171
41.163561,-8.60922,A6172
41.147163,-8.62245,A6173
41.236398,-8.669826,A6174
41.180877,-8.654202,A6175
41.166693,-8.613378,A6176
41.155362,-8.610237,A6177
41.237226,-8.670078,A6178
41.199408,-8.689068,A6179
41.145939,-8.617671,A6180
41.146533,-8.592372,A6181
41.156955,-8.630901,A6182
41.148846,-8.585658,A6183
41.144103,-8.604783,A6184
41.162211,-8.603613,A6185
41.142213,-8.608545,A6186
41.146794,-8.620065,A6187
41.179653,-8.601948,A6188
41.170077,-8.610453,A6189
41.161068,-8.607951,A6190
41.146965,-8.605656,A6191
41.182794,-8.603937,A6192
41.146065,-8.610741,A6193
41.148522,-8.625285,A6194
41.157324,-8.625762,A6195
41.148954,-8.585703,A6196
41.15106,-8.623161,A6197
41.14881,-8.584209,A6198
41.146731,-8.607204,A6199
41.148162,-8.657424,A6200
41.168367,-8.600949,A6201
41.160393,-8.609616,A6202
41.163957,-8.635491,A6203
41.173461,-8.685054,A6204
41.153697,-8.606763,A6205
41.148738,-8.600337,A6206
41.153436,-8.596656,A6207
41.148684,-8.585676,A6208
41.159682,-8.596233,A6209
41.125059,-8.604819,A6210
41.156991,-8.666523,A6211
41.159142,-8.638578,A6212
41.148918,-8.584182,A6213
41.148594,-8.607168,A6214
41.2677,-8.617059,A6215
41.111712,-8.599707,A6216
41.174082,-8.557155,A6217
41.154678,-8.613288,A6218
41.147577,-8.620002,A6219
41.153922,-8.613369,A6220
41.146596,-8.614737,A6221
41.145723,-8.610786,A6222
41.180076,-8.689806,A6223
41.148693,-8.585991,A6224
41.173632,-8.603676,A6225
41.179446,-8.582301,A6226
41.144301,-8.606223,A6227
41.236749,-8.669988,A6228
41.148936,-8.585739,A6229
41.149773,-8.61021,A6230
41.259843,-8.7174,A6231
41.179527,-8.582067,A6232
41.135283,-8.56476,A6233
41.157351,-8.626041,A6234
41.182884,-8.628291,A6235
41.162715,-8.590563,A6236
41.157594,-8.604666,A6237
41.163588,-8.662383,A6238
41.157324,-8.589627,A6239
41.152275,-8.627247,A6240
41.159394,-8.637543,A6241
41.148171,-8.615241,A6242
41.149098,-8.672724,A6243
41.151096,-8.589825,A6244
41.185917,-8.585136,A6245
41.162175,-8.646174,A6246
41.183253,-8.605341,A6247
41.238774,-8.668197,A6248
41.151546,-8.632719,A6249
41.169114,-8.62929,A6250
41.160915,-8.648343,A6251
41.161005,-8.648424,A6252
41.155344,-8.606637,A6253
41.167737,-8.620155,A6254
41.15088,-8.602731,A6255
41.190894,-8.607069,A6256
41.14881,-8.585685,A6257
41.14755,-8.633826,A6258
41.236587,-8.670051,A6259
41.14782,-8.60832,A6260
41.146659,-8.622684,A6261
41.16321,-8.614071,A6262
41.105439,-8.590941,A6263
41.236794,-8.669961,A6264
41.147685,-8.620119,A6265
41.195925,-8.574588,A6266
41.157612,-8.627562,A6267
41.1543,-8.648748,A6268
41.049963,-8.650503,A6269
41.158854,-8.628732,A6270
41.237307,-8.670141,A6271
41.14944,-8.610228,A6272
41.152041,-8.63136,A6273
41.146173,-8.611236,A6274
41.150592,-8.608959,A6275
41.164443,-8.60823,A6276
41.162571,-8.638614,A6277
41.145471,-8.603802,A6278
41.151069,-8.625816,A6279
41.160321,-8.609409,A6280
41.146776,-8.609049,A6281
41.182758,-8.60391,A6282
41.155218,-8.60607,A6283
41.177781,-8.609175,A6284
41.146218,-8.611227,A6285
41.15403,-8.671581,A6286
41.236713,-8.669979,A6287
41.1588,-8.6346,A6288
41.167125,-8.654697,A6289
41.146317,-8.611416,A6290
41.125374,-8.61183,A6291
41.146065,-8.611344,A6292
41.1687,-8.660133,A6293
41.137182,-8.615556,A6294
41.202765,-8.692722,A6295
41.153715,-8.566272,A6296
41.154597,-8.673759,A6297
41.15655,-8.622801,A6298
41.160519,-8.609859,A6299
41.171976,-8.553807,A6300
41.160672,-8.640387,A6301
41.146164,-8.611245,A6302
41.144373,-8.605593,A6303
41.112729,-8.644041,A6304
41.181687,-8.662428,A6305
41.148756,-8.585865,A6306
41.133519,-8.612892,A6307
41.166819,-8.591715,A6308
41.235228,-8.668827,A6309
41.197725,-8.695071,A6310
41.23683,-8.669925,A6311
41.175333,-8.649963,A6312
41.174388,-8.561196,A6313
41.15439,-8.645454,A6314
41.236308,-8.669826,A6315
41.147136,-8.6112,A6316
41.147127,-8.622414,A6317
41.148864,-8.585658,A6318
41.144391,-8.605989,A6319
41.147577,-8.633583,A6320
41.163516,-8.675532,A6321
41.154417,-8.589231,A6322
41.162985,-8.599716,A6323
41.147712,-8.608842,A6324
41.148126,-8.618157,A6325
41.146038,-8.610732,A6326
41.149593,-8.611056,A6327
41.181372,-8.636247,A6328
41.153607,-8.670915,A6329
41.147649,-8.620074,A6330
41.173353,-8.565858,A6331
41.116203,-8.606349,A6332
41.15457,-8.593767,A6333
41.180121,-8.657064,A6334
41.148936,-8.586018,A6335
41.156829,-8.628597,A6336
41.237541,-8.670231,A6337
41.148252,-8.608077,A6338
41.15565,-8.62749,A6339
41.14674,-8.60418,A6340
41.146128,-8.607096,A6341
41.157315,-8.624961,A6342
41.151753,-8.609697,A6343
41.164164,-8.618364,A6344
41.176926,-8.684469,A6345
41.3856,-8.556831,A6346
41.145696,-8.623116,A6347
41.147037,-8.632764,A6348
41.134257,-8.604306,A6349
41.146299,-8.618058,A6350
41.153499,-8.626509,A6351
41.14827,-8.659575,A6352
41.15943,-8.576028,A6353
41.146776,-8.619948,A6354
41.135895,-8.536392,A6355
41.153004,-8.660475,A6356
41.165181,-8.619732,A6357
41.148027,-8.623395,A6358
41.178564,-8.648892,A6359
41.181138,-8.657676,A6360
41.157378,-8.62596,A6361
41.241537,-8.669349,A6362
41.155056,-8.613126,A6363
41.158161,-8.630289,A6364
41.173362,-8.68068,A6365
41.136993,-8.616483,A6366
41.1489,-8.585802,A6367
41.236758,-8.669988,A6368
41.168889,-8.590581,A6369
41.147226,-8.617968,A6370
41.171697,-8.618688,A6371
41.151978,-8.677386,A6372
41.160105,-8.6598,A6373
41.16087,-8.629353,A6374
41.160816,-8.641107,A6375
41.147361,-8.62083,A6376
41.15106,-8.600724,A6377
41.181129,-8.654292,A6378
41.140656,-8.635455,A6379
41.166828,-8.594136,A6380
41.156172,-8.622927,A6381
41.15961,-8.675361,A6382
41.207652,-8.5671,A6383
41.237496,-8.670069,A6384
41.148801,-8.585892,A6385
41.138469,-8.63541,A6386
41.16474,-8.624763,A6387
41.145984,-8.610777,A6388
41.153166,-8.670555,A6389
41.149908,-8.619561,A6390
41.148774,-8.610804,A6391
41.159016,-8.624223,A6392
41.154984,-8.613144,A6393
41.14719,-8.622486,A6394
41.237271,-8.670276,A6395
41.16591,-8.593911,A6396
41.163975,-8.601606,A6397
41.146623,-8.541027,A6398
