RequestTime,tripDistance,lat,lon,street_marker,aim_marker
51078,1658.6475451690892,41.151816,-8.647416,A2557,A7557
51085,1507.7061518713565,41.160357,-8.609625,A2558,A7558
51086,2035.6354090375928,41.154435,-8.613279,A2559,A7559
51107,2506.64216992374,41.175036,-8.688978,A2560,A7560
51108,2803.949218246325,41.150646,-8.647605,A2561,A7561
51117,1211.697012584733,41.14557,-8.607438,A2562,A7562
51157,1041.630550421752,41.150772,-8.622945,A2563,A7563
51172,1054.890099220049,41.146236,-8.617752,A2564,A7564
51193,5116.826321608328,41.157333,-8.628237,A2565,A7565
51242,3756.3853105122657,41.159691,-8.639928,A2566,A7566
51243,3901.091015090319,41.159754,-8.639847,A2567,A7567
51248,2561.461134550705,41.148072,-8.619921,A2568,A7568
51249,11813.210858145476,41.248224,-8.553618,A2569,A7569
51337,1729.531005587299,41.159772,-8.639901,A2570,A7570
51396,6804.140644367683,41.17347,-8.684955,A2571,A7571
51398,1976.7871177622048,41.157288,-8.628462,A2572,A7572
51405,3048.259615965726,41.145894,-8.612379,A2573,A7573
51416,3674.913879356062,41.151843,-8.60967,A2574,A7574
51431,1080.0115105202522,41.151789,-8.627022,A2575,A7575
51438,2529.024309973285,41.154858,-8.630586,A2576,A7576
51446,4245.98240647279,41.147199,-8.616186,A2577,A7577
51454,1450.0935501005683,41.148,-8.619894,A2578,A7578
51466,3984.307000289272,41.167242,-8.649468,A2579,A7579
51484,1484.3018396341774,41.157171,-8.628219,A2580,A7580
51484,1225.9023276526614,41.148,-8.619822,A2581,A7581
51486,4120.594908624954,41.165244,-8.642574,A2582,A7582
51487,3339.915666003507,41.153967,-8.638407,A2583,A7583
51537,2078.469545794564,41.173299,-8.555697,A2584,A7584
51555,7283.326390564969,41.166693,-8.613126,A2585,A7585
51586,11738.455229678317,41.142609,-8.608401,A2586,A7586
51590,6261.284345783277,41.161572,-8.610228,A2587,A7587
51608,3180.4542569593536,41.150655,-8.647731,A2588,A7588
51618,2651.376341479336,41.172039,-8.611191,A2589,A7589
51621,675.8930821252488,41.147487,-8.608707,A2590,A7590
51639,563.966961257448,41.152698,-8.655093,A2591,A7591
51646,937.4055472422376,41.148675,-8.585739,A2592,A7592
51661,1385.8754032541583,41.145687,-8.610867,A2593,A7593
51664,2702.211134730313,41.145921,-8.620794,A2594,A7594
51672,1801.9799525103736,41.171382,-8.628651,A2595,A7595
51675,3227.091832022956,41.157477,-8.630217,A2596,A7596
51702,7989.518793777206,41.167224,-8.649513,A2597,A7597
51705,722.2660433715766,41.154408,-8.613243,A2598,A7598
51705,2494.765817812407,41.166981,-8.613279,A2599,A7599
51753,1858.3239608407584,41.15727,-8.628471,A2600,A7600
51773,2299.0004281251863,41.15781,-8.62785,A2601,A7601
51805,639.831695108893,41.147631,-8.622189,A2602,A7602
51825,1463.1954459334745,41.151744,-8.626914,A2603,A7603
51842,3314.42046260059,41.176332,-8.623953,A2604,A7604
51866,2329.8538103042265,41.157702,-8.62776,A2605,A7605
51867,7303.616052197637,41.142762,-8.574858,A2606,A7606
51888,1562.7483454959397,41.147892,-8.609319,A2607,A7607
51891,4186.541201405459,41.150844,-8.607519,A2608,A7608
51902,9827.362480142318,41.155686,-8.6211,A2609,A7609
51909,5663.169252091928,41.145633,-8.610894,A2610,A7610
51911,2699.317869932216,41.146155,-8.617599,A2611,A7611
51918,3023.197544105998,41.152509,-8.677854,A2612,A7612
51960,1354.6987457883663,41.147532,-8.622234,A2613,A7613
51976,766.393959596345,41.170086,-8.650377,A2614,A7614
51980,2827.2803025690123,41.151294,-8.609751,A2615,A7615
52000,1898.8591273389004,41.169627,-8.589348,A2616,A7616
52002,2404.4438082325228,41.166288,-8.679591,A2617,A7617
52024,2478.33393318757,41.151483,-8.597457,A2618,A7618
52056,1657.305824757811,41.157027,-8.609976,A2619,A7619
52057,9751.972228388968,41.154516,-8.560413,A2620,A7620
52079,1969.279655045196,41.15781,-8.619552,A2621,A7621
52087,3796.331555761725,41.159943,-8.640774,A2622,A7622
52133,2685.6083617275485,41.150025,-8.606718,A2623,A7623
52143,3014.468771221269,41.147478,-8.608923,A2624,A7624
52149,3593.770854901631,41.145633,-8.610921,A2625,A7625
52150,7638.508562948164,41.148549,-8.585631,A2626,A7626
52162,3218.1591393887143,41.148738,-8.668656,A2627,A7627
52163,2113.652788664649,41.148747,-8.585703,A2628,A7628
52166,1304.7306208327525,41.154219,-8.649342,A2629,A7629
52169,1992.93948684398,41.164686,-8.645445,A2630,A7630
52173,5277.714085307797,41.182596,-8.60409,A2631,A7631
52188,1356.5762125524177,41.171895,-8.649333,A2632,A7632
52193,2149.0792386502394,41.160843,-8.628741,A2633,A7633
52205,3310.5955388541825,41.140359,-8.613162,A2634,A7634
52208,1846.4986498221488,41.147766,-8.609094,A2635,A7635
52226,2701.919121411296,41.163066,-8.584353,A2636,A7636
52229,1524.4938920670238,41.161095,-8.604882,A2637,A7637
52243,11296.7554080902,41.143707,-8.618301,A2638,A7638
52269,2031.792650412827,41.151303,-8.609544,A2639,A7639
52302,2483.9668679131705,41.18265,-8.604045,A2640,A7640
52309,4325.352272028685,41.148009,-8.619876,A2641,A7641
52318,6206.896509308039,41.157144,-8.666595,A2642,A7642
52331,2253.8814871061536,41.157801,-8.621748,A2643,A7643
52331,7642.543429048871,41.257494,-8.690346,A2644,A7644
52334,3221.957989707758,41.149728,-8.605629,A2645,A7645
52336,1341.828686687076,41.160429,-8.609598,A2646,A7646
52349,729.6404042360584,41.147091,-8.610912,A2647,A7647
52386,4915.908057779949,41.166477,-8.646759,A2648,A7648
52413,1011.1401323948704,41.157207,-8.625699,A2649,A7649
52421,3155.8071135024525,41.141106,-8.614161,A2650,A7650
52437,2825.0394270648217,41.147199,-8.616231,A2651,A7651
52439,737.7787924306953,41.140899,-8.615457,A2652,A7652
52444,1717.4958572181538,41.157477,-8.63028,A2653,A7653
52477,1931.76574781465,41.160618,-8.604261,A2654,A7654
52480,1547.224129793664,41.163147,-8.584353,A2655,A7655
52493,1712.71051779956,41.143932,-8.621892,A2656,A7656
52495,5169.917528192948,41.169033,-8.619246,A2657,A7657
52528,732.2696464929833,41.144778,-8.606619,A2658,A7658
52534,3066.571666487981,41.147982,-8.619822,A2659,A7659
52542,632.7879572484359,41.15106,-8.602623,A2660,A7660
52544,4805.895194012421,41.162418,-8.666622,A2661,A7661
52551,3718.730722465194,41.182281,-8.59698,A2662,A7662
52569,2484.2982737217862,41.175351,-8.59986,A2663,A7663
52596,1182.3562853831672,41.155308,-8.610381,A2664,A7664
52602,4038.779461594145,41.182677,-8.600157,A2665,A7665
52608,1862.1414938073071,41.141241,-8.613891,A2666,A7666
52629,1591.788083240391,41.160402,-8.609616,A2667,A7667
52645,1996.3569829048645,41.161059,-8.621172,A2668,A7668
52652,1894.057104301316,41.149116,-8.599293,A2669,A7669
52669,3660.831433058276,41.182776,-8.600094,A2670,A7670
52690,2912.555392162611,41.150331,-8.607006,A2671,A7671
52709,1490.5522425147333,41.152788,-8.636841,A2672,A7672
52720,2476.024523686701,41.15925,-8.579772,A2673,A7673
52733,2253.1292806571973,41.16969,-8.662131,A2674,A7674
52739,2775.5078108679536,41.147172,-8.622423,A2675,A7675
52740,2859.9020685627534,41.168241,-8.632728,A2676,A7676
52755,3953.458233439541,41.151168,-8.645922,A2677,A7677
52767,4461.6098622261325,41.171445,-8.656425,A2678,A7678
52768,5587.027418628648,41.154966,-8.630721,A2679,A7679
52778,4562.241560551831,41.141061,-8.613756,A2680,A7680
52794,1894.4866528235725,41.145552,-8.610822,A2681,A7681
52802,1016.1571341494644,41.153787,-8.67411,A2682,A7682
52802,2496.0326564359293,41.137929,-8.611524,A2683,A7683
52813,1793.5093414680375,41.150385,-8.606997,A2684,A7684
52818,6061.801132034552,41.16267,-8.591202,A2685,A7685
52841,2022.150921686636,41.149125,-8.610948,A2686,A7686
52846,2355.466938863322,41.14566,-8.610813,A2687,A7687
52846,1696.029976642833,41.152734,-8.618148,A2688,A7688
52855,3611.3033241457497,41.161275,-8.604027,A2689,A7689
52874,4262.632887538024,41.161347,-8.657064,A2690,A7690
52877,1873.492807132824,41.1597,-8.640027,A2691,A7691
52879,3422.615935441692,41.1777,-8.598312,A2692,A7692
52939,5795.188251766413,41.182659,-8.600193,A2693,A7693
52943,1748.950144438321,41.12127,-8.627454,A2694,A7694
52953,3598.6545119535112,41.147649,-8.622171,A2695,A7695
52954,3519.048353475624,41.140944,-8.615475,A2696,A7696
52954,1456.6141262142864,41.14485,-8.606691,A2697,A7697
52964,1636.7930511811974,41.146776,-8.620029,A2698,A7698
52966,7510.19165073882,41.148522,-8.585667,A2699,A7699
52972,3910.365155324912,41.142213,-8.617437,A2700,A7700
52982,3051.942241072801,41.144571,-8.606466,A2701,A7701
52983,1558.072858350551,41.161545,-8.604153,A2702,A7702
53004,884.3924756031058,41.170491,-8.609409,A2703,A7703
53009,5360.6481857606805,41.148036,-8.665371,A2704,A7704
53012,2910.332684763773,41.146137,-8.612577,A2705,A7705
53030,4005.447669211808,41.148693,-8.626437,A2706,A7706
53053,6962.885541744416,41.180436,-8.582409,A2707,A7707
53088,1383.8437689917514,41.148468,-8.585694,A2708,A7708
53093,1521.723554511909,41.182776,-8.600103,A2709,A7709
53118,2314.705359421332,41.196042,-8.611299,A2710,A7710
53129,2962.2229998846133,41.154264,-8.64945,A2711,A7711
53136,2310.121270714056,41.150196,-8.607069,A2712,A7712
53223,4890.026529336321,41.158224,-8.642556,A2713,A7713
53255,1275.0180536956782,41.14611,-8.617572,A2714,A7714
53276,3905.335920497908,41.156838,-8.652825,A2715,A7715
53295,1213.8225719869006,41.160843,-8.605314,A2716,A7716
53314,3870.775629444426,41.145525,-8.610912,A2717,A7717
53347,3145.3622013939967,41.145993,-8.612613,A2718,A7718
53356,787.7529301445782,41.145714,-8.610966,A2719,A7719
53413,3938.1760268774847,41.179644,-8.602857,A2720,A7720
53431,1592.5092033022925,41.146191,-8.610732,A2721,A7721
53439,3162.165466911717,41.172705,-8.591445,A2722,A7722
53475,4278.186490246108,41.161122,-8.661312,A2723,A7723
53491,1005.101107262815,41.159583,-8.591688,A2724,A7724
53493,2720.792924030155,41.165568,-8.588808,A2725,A7725
53502,2616.811338949705,41.145579,-8.610768,A2726,A7726
53513,6756.114772129684,41.150952,-8.609913,A2727,A7727
53516,713.6797614674097,41.161266,-8.604099,A2728,A7728
53522,3948.857335641438,41.148117,-8.606502,A2729,A7729
53534,2988.092020722066,41.159835,-8.639856,A2730,A7730
53539,1375.2568579641122,41.159745,-8.639793,A2731,A7731
53556,12219.356436665925,41.148099,-8.585415,A2732,A7732
53556,1285.6563406033858,41.15556,-8.621037,A2733,A7733
53579,1106.362564682968,41.159718,-8.639739,A2734,A7734
53589,5552.762408661387,41.151231,-8.656668,A2735,A7735
53591,2194.0710961661725,41.140917,-8.609661,A2736,A7736
53599,1549.3663735543255,41.162643,-8.591265,A2737,A7737
53645,4005.736790438209,41.147109,-8.608878,A2738,A7738
53658,5627.915727677948,41.161131,-8.604783,A2739,A7739
53672,1014.1467514389376,41.153436,-8.596323,A2740,A7740
53693,1690.169124822452,41.176728,-8.585496,A2741,A7741
53696,5131.978584897777,41.159295,-8.624511,A2742,A7742
53725,2303.0711563836035,41.168007,-8.571519,A2743,A7743
53725,3027.2246935919693,41.140521,-8.615907,A2744,A7744
53743,17132.579161329802,41.156982,-8.66655,A2745,A7745
53761,3891.15260607542,41.158332,-8.630235,A2746,A7746
53802,1559.2414377096784,41.16105,-8.621118,A2747,A7747
53825,2885.0301886147863,41.148468,-8.585712,A2748,A7748
53831,2040.270751260355,41.140854,-8.609922,A2749,A7749
53841,2180.8621114103244,41.161005,-8.604126,A2750,A7750
53847,6780.91037302067,41.146218,-8.617644,A2751,A7751
53848,3084.7776964531704,41.142591,-8.574723,A2752,A7752
53853,1846.0583082196567,41.137425,-8.613459,A2753,A7753
53863,1489.051551695209,41.140602,-8.615448,A2754,A7754
53863,5232.74725843062,41.176935,-8.65197,A2755,A7755
53865,856.5222795426318,41.163129,-8.584254,A2756,A7756
53877,3157.9316659415617,41.171949,-8.611227,A2757,A7757
53882,3145.232170146013,41.159412,-8.579871,A2758,A7758
53894,2765.513754742892,41.140809,-8.615511,A2759,A7759
53938,1634.0339702975095,41.160492,-8.609805,A2760,A7760
53946,608.8246576690557,41.140773,-8.615673,A2761,A7761
53980,3955.534401184616,41.165955,-8.579187,A2762,A7762
53985,2431.260315454826,41.179689,-8.624331,A2763,A7763
53988,507.6139753803856,41.140638,-8.615673,A2764,A7764
53998,1534.266507043069,41.151591,-8.615367,A2765,A7765
54013,10057.642910276598,41.156064,-8.614773,A2766,A7766
54016,3702.899839954598,41.162967,-8.584641,A2767,A7767
54069,2150.457118972377,41.16222,-8.648271,A2768,A7768
54077,5623.094878156166,41.153886,-8.67411,A2769,A7769
54096,5875.707768185291,41.155191,-8.680311,A2770,A7770
54099,3406.5035451641384,41.159556,-8.681724,A2771,A7771
54101,1622.8471146158015,41.149098,-8.599149,A2772,A7772
54106,1946.4012905194245,41.14845,-8.610849,A2773,A7773
54120,3505.025685723796,41.148387,-8.585577,A2774,A7774
54121,4307.091008551132,41.164623,-8.583102,A2775,A7775
54132,2562.75516806561,41.174271,-8.58402,A2776,A7776
54157,884.5797613239647,41.175891,-8.601813,A2777,A7777
54166,4274.791528314627,41.178114,-8.648514,A2778,A7778
54174,3751.507611830706,41.155443,-8.665623,A2779,A7779
54183,6998.901885842983,41.164218,-8.632242,A2780,A7780
54194,4181.944409202935,41.18274,-8.600247,A2781,A7781
54204,1544.230571412366,41.145948,-8.610876,A2782,A7782
54207,1644.7118897879373,41.153157,-8.599842,A2783,A7783
54218,3158.468546491529,41.181786,-8.601363,A2784,A7784
54230,4583.104635878971,41.164596,-8.632404,A2785,A7785
54249,4163.935057696347,41.152572,-8.663544,A2786,A7786
54253,581.8645294171142,41.140881,-8.60994,A2787,A7787
54263,1003.6488978021316,41.148693,-8.58573,A2788,A7788
54269,1542.030924405099,41.15061,-8.647857,A2789,A7789
54271,3323.3098868527622,41.159196,-8.576361,A2790,A7790
54289,5488.297872585606,41.154111,-8.649306,A2791,A7791
54295,3311.381727654302,41.149791,-8.666685,A2792,A7792
54335,1652.695322817204,41.152815,-8.637318,A2793,A7793
54351,1733.186778623646,41.152797,-8.605647,A2794,A7794
54354,1474.5521653446522,41.157612,-8.628372,A2795,A7795
54364,1685.4248645739865,41.161734,-8.649891,A2796,A7796
54370,4854.575884684864,41.161239,-8.641134,A2797,A7797
54373,728.1176943408968,41.174946,-8.649342,A2798,A7798
54380,1324.4821252169256,41.147316,-8.622135,A2799,A7799
54404,3737.602493908688,41.14746,-8.622063,A2800,A7800
54420,1510.460782982835,41.161113,-8.597115,A2801,A7801
54434,7016.31922187267,41.17185,-8.66097,A2802,A7802
54442,2741.2847549162434,41.172039,-8.611119,A2803,A7803
54443,1187.4979353681683,41.140575,-8.611344,A2804,A7804
54451,4327.156958156833,41.179662,-8.583732,A2805,A7805
54459,3072.983260275936,41.142888,-8.574705,A2806,A7806
54474,3011.6771796898106,41.167098,-8.627166,A2807,A7807
54493,3025.005085372792,41.15952,-8.639469,A2808,A7808
54509,1964.549227000729,41.158053,-8.62848,A2809,A7809
54525,6505.645574132104,41.160537,-8.609688,A2810,A7810
54526,2083.1315908545894,41.152851,-8.609823,A2811,A7811
54526,4720.154730143446,41.160267,-8.622918,A2812,A7812
54541,553.833129524732,41.146632,-8.606997,A2813,A7813
54547,2963.6257715853926,41.155119,-8.630757,A2814,A7814
54549,4598.677603775604,41.169105,-8.587503,A2815,A7815
54550,3052.900768156353,41.184477,-8.591832,A2816,A7816
54558,9396.98011761214,41.154093,-8.650053,A2817,A7817
54568,9457.43780816579,41.153949,-8.650845,A2818,A7818
54574,3178.616439595268,41.157423,-8.671266,A2819,A7819
54582,2512.509371884449,41.151312,-8.609706,A2820,A7820
54587,3906.80879239101,41.179662,-8.602884,A2821,A7821
54610,3129.0983002347725,41.168178,-8.689338,A2822,A7822
54613,727.3959833016696,41.144697,-8.606592,A2823,A7823
54665,2781.980120285031,41.176179,-8.64729,A2824,A7824
54679,4617.110147250296,41.156622,-8.666622,A2825,A7825
54722,4828.968651957659,41.148144,-8.614197,A2826,A7826
54734,3825.6359184451135,41.169699,-8.584056,A2827,A7827
54757,2054.783371027401,41.147865,-8.619894,A2828,A7828
54816,2607.088250495693,41.179572,-8.629623,A2829,A7829
54825,888.9386086414412,41.160906,-8.620929,A2830,A7830
54832,2320.4704978203763,41.148153,-8.619624,A2831,A7831
54844,6182.281501477624,41.160465,-8.609634,A2832,A7832
54862,3190.287882146679,41.154885,-8.630811,A2833,A7833
54893,2233.786748102573,41.168601,-8.619822,A2834,A7834
54895,7190.740783959116,41.177187,-8.663796,A2835,A7835
54913,4199.350277243353,41.168952,-8.587116,A2836,A7836
54913,9406.822743533869,41.157018,-8.612829,A2837,A7837
54937,8668.807706990381,41.14809,-8.619624,A2838,A7838
54995,4206.058651356216,41.176188,-8.666082,A2839,A7839
54999,1811.2225306948435,41.144607,-8.60643,A2840,A7840
55040,1521.167637690553,41.149197,-8.599293,A2841,A7841
55044,1810.7856382611503,41.1624,-8.590968,A2842,A7842
55046,1960.7466840304328,41.16465,-8.645454,A2843,A7843
55065,901.2514228256656,41.157486,-8.630325,A2844,A7844
55096,2508.341465937728,41.15277,-8.633403,A2845,A7845
55113,4107.998615426197,41.166972,-8.626851,A2846,A7846
55118,1700.6995141194843,41.14791,-8.619822,A2847,A7847
55137,689.5502977078468,41.14845,-8.585613,A2848,A7848
55141,1267.6489318507972,41.150592,-8.592075,A2849,A7849
55165,2928.214195775476,41.167287,-8.649558,A2850,A7850
55199,8152.727586012048,41.157603,-8.628327,A2851,A7851
55208,10219.682926016256,41.179644,-8.602866,A2852,A7852
55220,2055.139640911865,41.167701,-8.595513,A2853,A7853
55224,1666.8547922324929,41.154309,-8.649801,A2854,A7854
55263,6004.343923972506,41.150412,-8.607069,A2855,A7855
55267,1335.592345062051,41.148171,-8.637705,A2856,A7856
55301,2217.312819736403,41.15979,-8.639739,A2857,A7857
55303,2580.860831270203,41.169816,-8.628705,A2858,A7858
55308,1253.7175257439376,41.15223,-8.626014,A2859,A7859
55327,4817.467721230843,41.161428,-8.65683,A2860,A7860
55351,2705.465632786422,41.159502,-8.638632,A2861,A7861
55366,4476.179148514778,41.160402,-8.609625,A2862,A7862
55369,4651.703197227032,41.148099,-8.619732,A2863,A7863
55395,2419.431234038301,41.169654,-8.589249,A2864,A7864
55422,3063.453042139612,41.147667,-8.608482,A2865,A7865
55436,1610.8517464748234,41.149386,-8.625672,A2866,A7866
55443,1266.9989655165134,41.16141,-8.569296,A2867,A7867
55460,1096.8911082054622,41.148018,-8.619813,A2868,A7868
55463,4673.712751173157,41.141556,-8.595486,A2869,A7869
55474,2872.3046821268786,41.143167,-8.608995,A2870,A7870
55476,3942.185083196967,41.159808,-8.63991,A2871,A7871
55482,1419.2798586429108,41.16096,-8.62884,A2872,A7872
55490,2386.519798597328,41.167503,-8.652438,A2873,A7873
55499,7354.590027994281,41.182695,-8.600085,A2874,A7874
55527,2045.213666148061,41.16564,-8.606421,A2875,A7875
55539,1954.1835000732224,41.147658,-8.608806,A2876,A7876
55556,2794.082237379366,41.147559,-8.608779,A2877,A7877
55580,947.0727293452278,41.140746,-8.615592,A2878,A7878
55580,2706.8189957572945,41.159763,-8.639793,A2879,A7879
55587,5020.303694689755,41.161329,-8.604729,A2880,A7880
55589,11604.452736097111,41.14458,-8.606511,A2881,A7881
55618,1945.483573643308,41.161059,-8.604054,A2882,A7882
55637,2066.013396966788,41.147991,-8.619795,A2883,A7883
55637,2604.020892989864,41.173974,-8.637741,A2884,A7884
55646,2421.8519901419863,41.159376,-8.580276,A2885,A7885
55651,5319.133873976685,41.169195,-8.669205,A2886,A7886
55670,2001.737203530031,41.148666,-8.585676,A2887,A7887
55677,1125.244850900276,41.145588,-8.610831,A2888,A7888
55715,2748.2915067076524,41.145948,-8.617131,A2889,A7889
55717,2417.023968441962,41.154867,-8.630406,A2890,A7890
55737,4143.90592608753,41.150007,-8.621073,A2891,A7891
55778,3405.0132760449865,41.151222,-8.609454,A2892,A7892
55796,3237.896868452011,41.172264,-8.611146,A2893,A7893
55831,3194.657005541998,41.142276,-8.611677,A2894,A7894
55839,2196.6853455097225,41.180931,-8.633682,A2895,A7895
55846,1071.633364745964,41.152752,-8.602488,A2896,A7896
55868,1127.0735642502648,41.162877,-8.591589,A2897,A7897
55888,1720.9488358171582,41.156946,-8.624961,A2898,A7898
55947,4867.294217406636,41.149044,-8.671536,A2899,A7899
55966,4202.355131973244,41.148036,-8.619696,A2900,A7900
55995,4994.226732768606,41.182722,-8.600175,A2901,A7901
55996,785.8961796952455,41.147973,-8.619705,A2902,A7902
56041,634.3826226840125,41.145885,-8.61075,A2903,A7903
56045,3082.881502093543,41.15619,-8.591283,A2904,A7904
56046,1223.3790356263817,41.147505,-8.608869,A2905,A7905
56048,1375.5312237648168,41.144733,-8.577522,A2906,A7906
56048,11274.568803086231,41.146434,-8.611119,A2907,A7907
56076,3715.560993286022,41.153751,-8.649945,A2908,A7908
56079,2743.919517352271,41.148909,-8.585703,A2909,A7909
56092,1301.6136262726425,41.140674,-8.615619,A2910,A7910
56136,1773.581220558522,41.16474,-8.65512,A2911,A7911
56164,855.2866119434219,41.161419,-8.650638,A2912,A7912
56167,8184.704380500193,41.172003,-8.611263,A2913,A7913
56168,2989.577793508176,41.167269,-8.567523,A2914,A7914
56170,7231.156113445953,41.182767,-8.60013,A2915,A7915
56189,3709.342986351703,41.16123,-8.604765,A2916,A7916
56192,937.1474422219908,41.147973,-8.619624,A2917,A7917
56208,6994.762790718237,41.141367,-8.532666,A2918,A7918
56227,3356.531830899008,41.141538,-8.614656,A2919,A7919
56247,3232.1264432212693,41.182659,-8.599959,A2920,A7920
56257,4583.660964859331,41.176395,-8.668683,A2921,A7921
56276,2938.338516099046,41.148567,-8.585649,A2922,A7922
56279,1924.640528214169,41.157315,-8.625915,A2923,A7923
56285,768.2656057757158,41.150547,-8.607348,A2924,A7924
56302,9915.500520640544,41.238675,-8.661645,A2925,A7925
56320,1518.2512762430129,41.141106,-8.613945,A2926,A7926
56323,4242.52403665704,41.154849,-8.66502,A2927,A7927
56326,3804.6550714394098,41.16501,-8.642403,A2928,A7928
56341,1658.6750629013795,41.157441,-8.628354,A2929,A7929
56345,791.6231771732508,41.140665,-8.615511,A2930,A7930
56366,1619.6677390866828,41.1516,-8.629695,A2931,A7931
56369,6121.141853811884,41.145561,-8.610552,A2932,A7932
56370,688.1636300463895,41.148684,-8.599149,A2933,A7933
56382,1516.7756641575686,41.141151,-8.614035,A2934,A7934
56385,3863.9677625264617,41.15925,-8.569368,A2935,A7935
56407,2207.338720155585,41.147775,-8.608698,A2936,A7936
56463,1410.055694778864,41.164821,-8.676198,A2937,A7937
56467,1683.1361469865535,41.174217,-8.643042,A2938,A7938
56490,4357.446137193499,41.154741,-8.658117,A2939,A7939
56497,2130.134602013619,41.157522,-8.626932,A2940,A7940
56511,2012.35519209182,41.146929,-8.596566,A2941,A7941
56511,3019.486452718311,41.173335,-8.623773,A2942,A7942
56520,2796.32909084419,41.148648,-8.585721,A2943,A7943
56568,5494.683429879666,41.140692,-8.615529,A2944,A7944
56587,777.9916515181067,41.159763,-8.63973,A2945,A7945
56606,1564.164265855535,41.161995,-8.662824,A2946,A7946
56616,703.5874010523637,41.151051,-8.606304,A2947,A7947
56625,1418.4124971927831,41.14863,-8.585649,A2948,A7948
56640,3196.96109769291,41.16105,-8.620974,A2949,A7949
56658,3775.0133654692745,41.146686,-8.601975,A2950,A7950
56659,3948.337622927191,41.144517,-8.606466,A2951,A7951
56675,702.6722340141122,41.14458,-8.610687,A2952,A7952
56681,2135.762179277632,41.179671,-8.60292,A2953,A7953
56693,3281.9954606469087,41.160096,-8.640981,A2954,A7954
56696,2785.506816478445,41.149611,-8.611182,A2955,A7955
56697,1507.0112287227023,41.147856,-8.608635,A2956,A7956
56707,4495.082203514892,41.177547,-8.657802,A2957,A7957
56716,2329.4672529450613,41.149449,-8.610966,A2958,A7958
56732,2916.9003347445337,41.146065,-8.612523,A2959,A7959
56736,4048.413309177528,41.161203,-8.640333,A2960,A7960
56750,1587.7828346792774,41.162733,-8.591247,A2961,A7961
56754,3912.059412939309,41.146254,-8.617572,A2962,A7962
56760,6008.645039619086,41.16096,-8.621001,A2963,A7963
56764,10064.820423086929,41.161158,-8.604765,A2964,A7964
56779,1543.7388662069136,41.15772,-8.627445,A2965,A7965
56814,3015.33009052204,41.157711,-8.627562,A2966,A7966
56816,1994.134813386776,41.178231,-8.615988,A2967,A7967
56816,1988.9769772807044,41.157441,-8.628525,A2968,A7968
56818,6001.447984387867,41.14908,-8.599113,A2969,A7969
56855,948.2429911231752,41.145795,-8.610975,A2970,A7970
56909,920.1909721806612,41.144598,-8.606448,A2971,A7971
56950,1891.1178262584729,41.147865,-8.608707,A2972,A7972
56957,1588.1788024405082,41.157324,-8.628201,A2973,A7973
56959,1209.5147843926145,41.140467,-8.613081,A2974,A7974
56994,9328.799671546494,41.175432,-8.584677,A2975,A7975
57006,3466.865085487258,41.170842,-8.628804,A2976,A7976
57012,588.0026989946878,41.160186,-8.631099,A2977,A7977
57025,3044.4269758809446,41.172021,-8.611263,A2978,A7978
57027,952.741814617756,41.160753,-8.604423,A2979,A7979
57136,2257.3255369728968,41.168718,-8.578872,A2980,A7980
57170,8955.403868074733,41.156226,-8.674272,A2981,A7981
57197,11414.81276931355,41.149107,-8.59896,A2982,A7982
57207,1121.8648300940963,41.157252,-8.62839,A2983,A7983
57247,4104.601949863058,41.155002,-8.630523,A2984,A7984
57250,2174.3440064977644,41.159286,-8.661996,A2985,A7985
57263,3417.156049427216,41.175369,-8.627742,A2986,A7986
57271,1465.6460759586073,41.155029,-8.63028,A2987,A7987
57273,1706.5827149294314,41.160141,-8.570727,A2988,A7988
57278,3100.305042408056,41.176224,-8.61408,A2989,A7989
57280,3978.595421580129,41.155137,-8.608185,A2990,A7990
57303,11015.297753205708,41.14935,-8.610363,A2991,A7991
57315,2040.4937451521464,41.157423,-8.630109,A2992,A7992
57327,2002.4736066022783,41.157504,-8.628255,A2993,A7993
57341,1493.1133756728866,41.155956,-8.613225,A2994,A7994
57349,2124.67670792256,41.148018,-8.619741,A2995,A7995
57359,1719.672480004549,41.158305,-8.593326,A2996,A7996
57361,4579.8196062649295,41.148549,-8.585604,A2997,A7997
57362,3842.8391871364606,41.157414,-8.630082,A2998,A7998
57371,2530.240212150978,41.148855,-8.585613,A2999,A7999
57377,7740.108569125543,41.148504,-8.585631,A3000,A8000
57395,2375.004991880243,41.150412,-8.607132,A3001,A8001
57423,11310.598455830805,41.152788,-8.627292,A3002,A8002
57428,2107.744715702072,41.167287,-8.649576,A3003,A8003
57429,8355.233361998615,41.148594,-8.585667,A3004,A8004
57441,3367.7046331154143,41.148495,-8.585703,A3005,A8005
57448,12193.460919666602,41.148477,-8.585775,A3006,A8006
57453,2310.144239126947,41.15277,-8.627652,A3007,A8007
57464,5403.870907663513,41.18157,-8.600427,A3008,A8008
57466,3402.5524070488805,41.142645,-8.574696,A3009,A8009
57474,3785.1386108653705,41.149494,-8.630766,A3010,A8010
57504,2156.404736870889,41.160924,-8.628723,A3011,A8011
57505,4991.010030308367,41.158458,-8.643888,A3012,A8012
57516,3421.866485850366,41.148531,-8.58564,A3013,A8013
57528,1739.1189336788243,41.160375,-8.609634,A3014,A8014
57536,1755.9151693405393,41.148486,-8.585595,A3015,A8015
57558,2204.768130442176,41.155542,-8.628552,A3016,A8016
